ID,n_clicks,n_visits,amount_spent,amount_discount,days_since_registration,profile_information
1479,280,84,332.02515074448075,68.54653714910525,164,148
1338,330,90,133.90588698901772,3.9306207362416212,168,112
1694,455,89,327.6393574567772,29.379064285191095,169,162
1057,350,50,225.51884703935912,73.24331215044988,201,169
1053,367,120,460.13676534182076,103.99417941804404,497,188
312,219,93,4441.339620731569,18.33654985256926,143,179
579,178,31,4075.59710465482,198.18981426466573,315,338
246,237,82,2023.7586044176899,20.641791715463683,272,162
75,243,98,1915.7013490309018,11.418580308412881,146,120
559,190,65,3086.4347326910647,99.73967136616999,245,102
2224,359,123,2429.6418601366095,2069.851139373743,191,226
910,289,99,600.7506900951367,118.21340973529466,189,162
743,457,86,840.2296280218773,229.49604081397501,167,283
996,163,62,268.58210847069756,57.72987091616922,279,217
266,311,131,3022.8730784429486,149.34868336822913,181,337
904,765,98,348.155522618163,90.99837322252677,335,379
415,248,49,2457.564895360251,87.97894242317044,74,281
2203,457,111,1065.7101452248417,834.3120982194506,190,223
989,322,52,942.2576960104842,116.40418241187011,261,31
1448,298,59,799.7280162023407,155.06449764979422,144,153
1312,519,103,162.6625835955452,48.16795596501099,465,318
342,184,60,1519.5419841794637,12.852429990843351,152,287
1039,384,121,847.3355400682455,146.88759799708305,188,291
271,205,108,3074.6410615801437,109.09923264828791,248,115
1904,308,125,597.7758745833682,472.7323453620611,258,255
313,81,45,4061.336796407203,31.37805663259382,76,140
1020,298,79,517.1966814850557,64.27793252401442,132,213
2003,739,102,1588.9161443199623,1130.5223480989769,218,0
1462,614,104,867.3870635366483,178.32316162127583,34,386
2452,386,80,747.6845037907558,629.2926740411334,137,226
1300,264,88,1034.523501036717,369.9682032202595,228,218
2063,557,90,634.2091693211664,532.7521361692927,325,140
760,512,78,218.88615863747867,80.7116881013049,9,75
2455,502,84,1129.1098125392577,942.8433735278837,195,298
1960,585,133,2149.006580751744,1751.770700675412,191,0
212,140,60,4334.407469977102,126.41456469107018,431,239
1178,323,104,79.60789934054264,31.426131094556123,205,346
909,215,83,1572.041744591042,532.7394723515811,260,279
1602,130,100,780.8700135744461,32.97854978356302,142,425
2062,442,113,780.2376621395119,633.94666517648,258,66
1375,631,36,1088.5883093643724,410.14112303693895,360,160
914,429,52,514.5262956367606,158.5748141828864,97,255
677,235,81,498.3947027704209,79.17548086543256,272,213
1286,356,97,668.7284268637094,5.638894754249428,289,193
1683,263,112,302.1232559909792,97.13322471138507,209,275
346,311,106,2846.609096750901,85.86019538928508,200,260
2066,484,46,1892.034529221937,1349.1086599655805,0,407
997,225,143,475.13693584812347,89.18224229725871,204,220
1168,276,87,140.5978158125498,43.64009467910444,215,78
529,149,47,1386.5362903227551,57.415488147473326,297,251
931,481,86,1093.9105188224992,52.830781621464524,270,222
2464,230,189,1122.661278213563,977.1615066272807,145,220
737,324,59,584.6818004655053,24.205242697908904,414,289
162,334,50,2509.1982234637426,111.06199108970291,154,0
510,281,60,2897.274455210057,76.5905106091319,48,232
2405,245,121,569.6786501610907,501.87511114463456,200,124
2092,718,159,1414.879495971377,1134.219721485004,245,278
703,392,106,658.0058338794944,38.52648863329375,276,137
1897,643,132,601.6346633859364,425.24715547536687,138,202
1077,282,52,1079.3717580589225,223.72567688661758,269,201
1854,804,120,502.6437977285903,373.4134615325329,363,107
384,449,163,3667.395365049801,72.33559447850476,253,288
2069,965,141,1672.8367617367924,1216.605261428475,469,105
1616,350,112,473.6908962412515,3.2947556883430043,276,341
900,374,92,104.31021349135696,3.2490572129531077,308,220
892,211,84,552.4046449592963,115.77831336097289,125,107
809,344,31,411.45428810677333,116.40382921689464,131,204
1607,358,71,672.4664605429188,144.50179318895445,264,314
1446,459,93,831.6689800449874,272.50087814973614,262,265
1647,371,117,456.3305004570551,122.9971256185153,141,232
174,232,96,3717.5551662547614,174.3870132401116,347,338
1886,545,80,1309.2095930932705,1157.4100394572754,197,253
2477,391,182,1737.4354376546087,1222.880218545858,98,227
2342,874,81,1009.5896765861149,816.666751913329,335,128
1291,728,116,702.4678420343889,124.22546582155906,240,130
48,278,51,2771.0655246069973,69.60526154293733,141,284
1980,575,122,1081.0888377848378,809.3859757518093,88,109
1123,431,98,437.5705064777218,53.28618966741697,100,106
2080,394,143,953.7071400447506,856.2523806902192,116,235
1623,253,34,727.9967431777428,19.002226063380796,405,114
326,50,164,4161.662489972658,168.68957029555335,194,228
10,202,64,1783.0315285933689,82.92569417521868,281,335
1387,258,80,890.685195675651,173.8466583513808,157,43
598,373,58,4175.217267063418,171.44682563395997,430,52
1763,674,95,1155.2819046759537,916.3971993727888,120,380
1367,275,132,177.88544070031634,16.44738515494705,237,111
1436,384,91,733.195746468159,135.65118027053424,288,337
1726,390,117,1332.7424297286059,1179.5001420678307,93,177
138,207,61,1521.1044378622953,69.12100094619832,99,123
459,242,56,3214.5274824309395,112.76004134998098,86,262
1140,481,134,490.8318631473231,13.685913230064578,206,47
2231,630,192,1236.1869106747572,996.578363676041,320,201
1084,325,88,898.5871198566093,36.50298231113826,311,293
455,373,120,3619.16894619179,65.08633109413154,398,146
863,315,67,85.05504697666615,33.39637617138528,178,342
2057,728,40,1639.1591365670808,1451.7929705148858,143,111
1506,548,68,344.95973918471446,51.20743309791092,230,307
1316,375,111,0.0,0.0,84,454
146,198,76,2981.9348143199727,91.9363271982942,452,146
2482,1011,91,956.4774670223456,759.5189293285924,356,34
1791,790,75,987.2421716589956,699.0149284051652,156,0
1170,421,143,113.17547840324558,5.72789761135619,261,215
1249,539,91,867.4563655217489,182.752014821293,119,105
874,405,88,747.0544552472224,244.86594792115955,75,197
1557,265,115,788.2176222251055,180.8696485880188,129,117
221,156,65,1669.3357828747817,0.6137350193888756,353,321
873,558,148,226.27726492989893,13.509829523550156,508,228
1230,372,107,430.68357038828304,145.37895600394725,100,148
545,228,43,3969.548281815928,126.8484727966457,108,335
2000,760,115,1209.2628988219658,1066.9503447616069,263,182
1036,251,139,1023.7142013278103,358.3766316952858,61,43
1246,386,129,695.4796612680614,24.323065134652538,261,68
1100,146,83,220.62446562062843,3.5515924047587806,376,219
1134,209,83,553.2536833278549,197.66793403538443,67,270
368,218,69,1624.5514926333108,21.188151593999258,288,154
1924,342,156,698.7157278759157,506.4575685024379,40,274
2099,994,109,2216.9019296818906,1800.8751760968769,2,142
2267,653,96,901.1673154762783,690.4913916916906,156,54
1282,290,75,458.06354861719325,100.14996319653962,373,342
668,548,97,927.1454174722919,218.44990179910258,90,279
2441,512,169,765.2780068022215,668.3605654924239,186,200
602,232,81,3762.1413313995927,164.9925582004417,101,171
1088,503,152,731.3471298730717,271.65342956724834,424,0
1737,276,118,2135.42526472183,1723.85613713324,265,101
1197,195,89,368.65950982991166,139.36497352571257,293,275
1278,390,117,629.8412874327452,95.88097635340635,67,197
330,152,28,2310.6110529510383,110.99555131326693,295,251
1450,221,117,1040.55068156562,389.5713887094006,186,224
1143,293,105,211.65199354259653,20.761363814441,332,104
1126,515,118,731.0197666694505,50.245783081260996,224,158
1900,609,63,300.0,237.3179908648406,320,309
211,238,42,2190.917063151257,6.287038481117414,309,260
33,255,35,3393.5660963831115,89.70155639635192,308,305
1842,566,77,1556.0855596435954,1201.1372934143487,0,39
1784,674,176,1216.4444360506614,1080.1604832948167,271,166
1723,307,106,396.88839233005166,301.77468898513365,285,274
2104,686,155,1031.20797240602,870.8861379571888,279,251
1749,497,110,797.6368861772726,717.4065603454083,255,66
60,301,115,2880.3638366974565,140.0521310210455,269,159
1665,198,58,272.31655079064507,52.91482178004207,235,239
1054,619,105,433.8873020772451,81.26299649323289,199,87
251,319,98,3097.247574921032,79.38481608330945,85,180
1111,311,56,0.0,0.0,122,316
778,261,73,255.34457702121355,56.987674152442345,336,100
443,267,86,1706.8459338126631,33.36179102301735,259,105
1553,337,114,1037.5298110280335,267.2668300530662,81,0
1107,563,92,431.3382911339209,142.7126207358924,272,22
2011,701,145,1400.3925851958293,1018.1118927083585,213,205
1257,320,63,327.486572108794,103.37361900372196,261,137
880,597,64,1444.795771116819,379.91947336940854,167,30
1639,528,158,511.64337275620886,158.57871554413492,187,144
127,506,67,4264.200658914244,26.889052038620402,196,377
805,446,80,376.5729134280488,113.4822229509713,233,291
19,230,79,2961.8170533242323,88.94087773882433,314,275
2181,576,183,1516.8661970140092,1069.7193090856224,108,108
772,466,110,498.88275418661243,184.6524190651092,252,242
1816,429,104,1539.5986016380202,1296.2610989751715,141,89
1026,331,38,631.9604901161341,170.1112259054175,150,224
857,529,120,95.48143940134979,18.59752008128133,189,38
610,213,48,3410.683415682538,8.316323740993269,319,74
1688,453,103,509.8067880792104,143.07204443631025,176,232
933,345,33,248.0262930156996,55.85368624052908,113,306
1644,769,104,605.5470176841468,110.35550313338447,221,270
1987,534,72,1986.5211646924008,1704.9456272767434,190,232
366,292,70,2294.3644000512595,25.74081604150358,380,180
214,171,30,980.1740895863738,7.436723577747127,89,0
2046,341,135,892.748703858791,764.775712350867,299,265
372,52,96,1667.7108777911408,37.149745273999024,201,104
1179,439,72,153.14059398591084,54.330141598943605,195,0
1595,362,30,123.48922552482526,29.324990060315965,36,274
2324,779,133,1604.3281693170666,1162.2384599623415,42,39
1000,506,37,540.7897178971532,142.76904893571358,250,201
2363,303,55,1416.6072801241735,1171.7121623565256,287,168
806,357,53,899.9144409796321,349.45153263439664,226,197
1523,259,126,1036.1004522221856,161.7128872491588,365,297
2377,522,111,1243.7092677330265,887.0086995529244,277,289
938,393,90,0.0,0.0,0,185
629,72,84,985.7406338278148,17.231455953802723,0,191
2083,348,44,1603.3923234771685,1348.0620386103435,254,213
872,382,78,486.2694754953758,187.7756234318307,221,166
387,295,120,2993.844379288049,144.71259166856785,90,161
494,372,62,3387.7554651925675,43.72027893843544,17,227
2254,843,160,300.0,260.30666317033285,197,336
593,238,31,3256.06541723418,145.03038753031532,0,319
1711,443,75,543.8074915175879,148.666688788246,228,57
1866,659,81,1493.7333963817107,1300.9595116558994,313,116
1544,387,108,296.2576889536827,98.28647698152491,266,149
474,271,37,2352.2464905874344,71.70610645581738,139,146
2127,848,59,354.8796679315019,301.70365930143004,120,34
1662,525,76,575.0764677108349,154.57776457222897,267,384
1624,354,127,729.704089262335,250.84967158236978,174,317
915,195,124,400.6688453683957,154.81046134632794,56,142
1348,336,80,645.3473235760824,184.74326257887193,335,241
140,245,90,1765.0057762814715,59.69235140967632,216,249
274,143,82,2794.1413084949963,13.508913190459024,318,458
86,300,40,3109.2655359721484,69.81521734725754,33,254
511,425,70,3247.7905289723044,5.582441748527781,73,370
1471,428,95,613.6887989963592,93.56241825256954,34,99
1457,565,117,296.4174160455225,32.21921155854947,18,141
321,50,61,4211.055598498428,198.91076542673477,77,249
1778,259,115,2071.769465690399,1479.0146030788965,217,128
219,251,30,1828.3749706170902,37.54856368809456,139,181
1780,521,133,2318.173757328109,1629.0336219091748,130,198
919,318,94,586.9411600486001,206.6716700375,129,9
793,290,125,402.47701946449774,138.71492929405403,163,113
157,315,67,5031.300695652432,142.2388805504959,47,130
135,231,56,4591.675672789106,30.141589359218433,303,51
1850,724,101,1087.7578417329187,921.4060172500461,113,198
87,183,87,2160.4149278032314,62.39419609514377,37,204
287,323,88,1971.0174277509452,1.0360874396728983,146,280
208,273,23,3363.968255435903,28.260706092642717,0,237
185,230,76,3957.0745037576294,55.94619903379445,215,236
2055,720,148,694.319433025234,523.6689005527103,100,197
217,232,47,3590.1608279274437,75.27394717164012,202,199
2362,1003,132,1871.224781500881,1359.8949014739662,99,79
601,172,102,1515.4661672933146,63.56163173312652,203,211
986,308,144,755.2011884050921,130.96490658490464,193,341
401,120,94,3892.536209940751,75.18194398669755,281,353
907,229,77,640.2984300803624,150.77535373999828,270,147
264,292,90,3194.0857108049477,150.1099504335772,117,208
498,136,142,4668.03346077893,202.52312135375416,207,178
1505,366,100,1284.0780690896781,278.59878027517055,106,105
319,69,53,2133.4378729009372,32.345028533307996,183,152
527,204,49,1730.201064943717,56.19312473157418,161,215
812,342,74,552.8889928222111,142.9986084012501,244,201
957,488,98,483.8251902063143,58.73225551604023,234,101
2421,761,186,1011.2214877384943,805.3881100118905,300,153
2042,488,182,946.0718762975359,846.201364470287,262,37
653,344,68,5041.05364627369,210.32744091116993,165,38
1820,647,137,1163.05794341279,929.5763822808365,298,40
488,407,99,3956.070051746586,46.06023815752228,111,295
1353,224,122,259.00773495982855,46.746276313087066,159,216
2308,809,104,1540.4413269669135,1107.3690761990817,169,268
1542,412,88,255.8080548752965,97.64002698282286,397,162
1594,619,31,644.5088576045957,229.71600607430764,146,265
116,282,32,4016.429721127591,112.30301625141404,147,304
1285,671,56,929.8407243102172,333.73716392115426,152,291
981,485,68,707.8947473646348,32.269235201080974,348,96
499,154,72,3283.5277941570257,116.17459304983613,233,184
1287,209,63,0.0,0.0,330,95
1799,610,105,1602.0982745748502,1415.6292777393355,240,79
1565,291,86,1124.0362159805854,23.645887330489636,29,244
411,173,71,3751.661892092176,108.15009339381794,307,436
440,430,63,2067.602678519007,72.78286585700685,91,121
826,388,137,887.1701423246058,271.59897494964804,238,282
1789,769,180,1403.8909243631085,1123.5023944719223,284,110
2199,772,115,1314.0304031919563,969.6464061485825,225,419
2346,313,134,1169.1782235496505,929.6098188527556,126,121
2325,399,111,658.4254772916547,532.3779387134017,162,286
549,129,37,4844.032329929023,67.60585123494353,84,313
1957,502,142,895.2163065770633,665.6825419828797,331,427
582,299,53,3562.6495328980477,63.28761424306672,281,195
1612,685,100,533.5279234227124,154.455562436524,214,333
1807,520,102,1157.4027626541078,844.3216058194998,247,409
350,287,42,2043.3706105978363,52.633858267708845,81,364
450,288,102,5213.497490270842,69.54663569456086,224,304
1237,243,64,626.5819172174246,37.37814471981505,145,157
2352,708,62,300.0,264.2804062519042,316,168
50,167,53,3822.0229656355878,140.86685074283366,197,211
1868,573,114,1786.8834679695465,1588.870999027032,185,48
1113,406,146,483.09580731013335,15.839509114300832,318,10
1986,462,128,1586.8677411149326,1400.6039943986973,157,271
1076,307,82,902.9866490121242,159.46987785557792,98,39
2230,545,122,514.302202758513,431.8039853008019,329,184
894,491,51,628.9107720179986,6.536217762351559,34,155
846,280,126,485.436196681293,36.766495523655664,418,176
345,346,107,3097.5233500575814,77.17990956231526,138,168
45,394,26,4279.480127370456,74.24947992738235,101,246
1988,661,126,300.0,228.32625013769143,229,189
1995,641,197,1691.8099152704144,1409.7434228757188,13,175
1440,494,83,379.7172086131741,149.23626922325917,133,306
1191,346,56,781.1112465367883,308.5688666018135,201,123
1156,379,60,647.7531347767743,21.79303219769389,220,28
883,381,125,562.6432726683406,22.42947085224363,70,232
1371,581,113,843.5986726062396,159.0582201834515,26,410
1166,453,57,473.55403924454436,123.84189198800419,255,191
1302,577,33,1055.4968473701942,229.78331419549573,103,202
1606,474,67,671.6739721324162,141.53592361556716,98,196
976,430,69,718.7206387395144,185.7203715766044,409,61
1833,709,89,1359.5382841123044,962.0928258496863,66,124
551,303,80,4937.306937354111,6.083849498893887,81,244
1989,672,160,1553.3436897595927,1374.648733903203,146,363
2074,637,127,925.2687683084047,807.9644080562995,246,115
2019,763,162,1352.4325165393066,966.6242101010178,299,239
1528,395,36,832.3969907670225,56.85422976360319,88,334
2389,612,105,1689.4053842639446,1425.090433660002,92,318
2322,426,62,802.3252078269218,564.7459100646014,321,0
1516,466,49,677.7086464451144,89.51588531150836,154,0
777,138,69,1365.3522757507944,78.20601512188871,111,340
3,159,27,4612.213645813709,74.27221403516658,206,57
302,411,96,2704.6162873035846,37.68805930196108,0,128
1205,360,94,603.279903972957,110.161747503059,165,201
2241,516,168,525.5101691653956,437.1141926320795,244,317
2148,546,102,867.7541941216813,609.3837577244326,123,26
569,194,65,3924.807930342504,137.66246182793122,70,146
1507,401,97,568.4188153262099,158.5886303021515,180,206
98,333,44,3078.7228609413314,92.4836262422982,247,233
1964,828,235,1335.4294524101579,1160.8172674984096,190,213
2018,680,67,1341.7936826922387,1111.7119653941659,295,262
1880,900,153,1768.513365704422,1341.95846036147,199,240
1603,304,56,607.5342252078033,240.92422509496734,253,0
1943,477,131,2260.4355749698934,1674.3965359187239,400,251
983,515,130,748.0548105608635,83.77841330651408,176,254
1203,257,74,1008.6194870782432,146.80674239111053,420,0
1216,448,50,1026.1139544085052,270.72860341144946,0,349
32,271,32,3190.4990184363,78.13306655302267,111,215
1753,184,116,2255.79750600218,1678.590054882039,196,154
1926,776,166,531.9591622170469,408.65572403889706,132,152
731,356,60,962.6796419107711,133.22426826921856,156,237
848,540,99,166.93288974488237,57.55964334594697,248,167
147,201,101,3750.0806385889423,7.562759899205898,258,164
305,320,76,4048.4502973045696,117.37056097681976,138,236
2176,525,161,1328.52084233948,1062.4155209011876,183,376
1656,394,62,656.0500418282855,246.7662370014759,238,310
2161,871,133,1682.7153646175477,1208.9826814924563,296,187
1611,343,47,567.2170463344829,138.33186209235845,115,0
1970,535,153,828.6985189932482,679.2863438057146,123,188
2185,469,126,300.0,222.49997144931217,214,359
1734,651,99,1769.7644860817093,1447.2702134519639,259,233
1361,424,58,501.4677788013558,72.53034709519326,214,247
1590,566,63,248.15466382003154,6.151757688485414,141,0
2402,883,138,443.9038199388026,333.9704327521576,90,381
1476,130,65,213.90583071577163,31.600750627904915,233,235
374,411,73,2011.337546844559,57.443718271579044,181,292
1875,723,151,2445.5535873093695,1958.5815031038835,263,247
831,547,30,1074.3815854857464,142.75241924303393,251,261
2130,688,40,1537.0674005915487,1152.9732419852037,62,5
8,284,17,3356.4923663342747,159.95701940817872,132,261
220,255,85,2922.451344135,73.73889602751478,206,2
621,299,102,1680.3327187981608,4.789148842656384,285,117
1364,399,94,0.0,0.0,85,221
1815,584,111,2066.453232705813,1492.8513410024304,121,232
2341,372,145,1335.7610221388902,1006.5129272281309,278,172
283,301,75,3385.6931092009154,102.56903360199782,263,310
417,216,51,1806.334420786422,8.000105191089023,494,324
1138,661,98,1039.715172511218,186.92381703111454,74,102
2330,410,188,1967.7158644847925,1440.4485924973555,264,346
2077,549,81,1304.436729426206,1063.01060113932,118,172
2394,678,89,1039.7254414732915,881.8665540329179,176,409
722,396,51,1301.403421261899,321.72921205180876,211,261
2311,872,127,472.1327447510228,422.3340206796617,259,355
234,349,47,1436.0082665839718,32.804752395916296,167,174
2220,992,153,1948.8768558936208,1603.1065148948655,226,225
1830,188,118,1185.0981483421133,1048.083658913361,8,40
1658,390,158,582.0668668823001,16.571862523716803,300,194
2217,544,219,1189.996275447062,1041.2396497041054,251,66
1944,479,165,1178.568587713974,1004.892333018079,66,49
480,50,10,2332.448304357107,55.329745551519295,0,150
390,319,82,3541.220732792079,61.62644004125565,0,309
1466,482,66,751.4252065713991,203.54308250184448,121,392
2262,731,75,823.0419290020396,697.3999108429931,231,284
595,220,109,3352.8642985259526,76.99914691954552,72,228
2211,419,139,1826.5096049699723,1570.6809264934489,89,187
1426,330,60,507.29151725488697,108.02288427329111,306,229
2429,382,52,1475.5005771124247,1065.4065265213867,105,109
845,390,65,689.1118412639624,163.52885033593483,284,403
1374,411,83,48.13048565336908,15.12503985307427,325,337
388,319,95,2676.6363575693995,128.22936635209496,48,164
770,229,33,824.7041865222393,265.446420808441,126,34
2492,594,135,1108.9692563226408,916.1232698641608,296,192
1633,219,137,446.97402698430653,153.56460048857068,110,205
2166,433,107,807.2060896642218,585.1121547270557,174,176
1972,590,141,800.832405251914,662.518293232762,209,291
354,252,86,1701.1059031602708,65.67561861572374,271,271
137,479,59,2509.9472264591514,25.324733533986112,357,147
1344,411,139,420.7808622928136,146.43981849926902,325,380
724,253,65,190.45779694295942,59.608844030670234,0,169
1477,350,83,591.4257745166781,210.24850103147048,277,93
363,452,70,2790.957061498356,47.73505520901273,181,337
47,408,32,5346.336712121893,246.6385791061703,184,258
341,250,69,2639.3158118357906,53.53129736276628,282,113
814,393,63,480.00539165132705,52.490301874151456,92,237
1136,372,57,1193.7859216504391,329.1698101084356,314,249
1437,269,143,508.9536721504693,85.28859199619632,171,270
1614,283,116,685.3157138590782,156.428570128155,234,174
1947,170,132,516.599249465258,421.3870035589536,209,141
795,664,101,754.4014663164688,84.14219276603546,311,90
1056,178,121,83.49522752191321,25.60624369661294,191,187
838,314,89,591.4344046392953,227.09580593334368,244,108
1169,285,91,877.1595047892524,252.365282595357,186,63
169,423,75,2283.4401960241066,106.79586884234537,167,242
2040,723,82,300.0,252.10654622925318,140,271
1840,893,72,510.37351128375155,359.2041695173798,77,72
1589,568,107,1245.3308160869487,9.198464164191009,182,237
1277,540,76,978.9853507106113,38.948578745587895,37,327
1098,542,66,987.2116545936392,299.5886803994484,174,202
1847,711,119,1390.8389360777971,1182.9437471523952,180,247
974,594,72,872.3997468547373,231.1848417832078,262,57
819,466,69,863.4547244910914,249.616913098488,136,95
46,269,51,3076.7822934890205,143.51153955748134,211,266
338,270,55,3887.8348563010413,55.88980312705484,247,250
1120,159,57,112.86949438512666,42.83991569349595,402,405
2109,708,60,1260.2510270657003,1029.4843100345938,302,237
2146,170,81,974.913863956921,845.2984708290834,96,220
675,338,99,448.01915751725556,44.29560833311144,171,150
959,353,97,367.66150682270694,43.63499254399164,439,123
1519,372,45,511.2936847627393,110.12774650563591,183,177
1696,374,120,994.1101835375807,91.60718277789029,187,58
1034,395,79,662.9917864573894,24.987465284029874,116,159
603,369,96,1489.8546033708296,18.115140652214226,2,204
1357,545,115,811.9112091751798,170.2128140720977,170,368
958,424,94,645.3098727165408,202.1070898227651,403,235
1297,699,86,1100.025938563101,365.7097677717582,230,384
1276,356,128,357.5434025255586,96.10139392819725,287,230
1495,569,91,291.991872577715,89.74785335693036,259,208
1199,363,139,811.189741538588,14.572049146218427,360,290
1065,609,136,119.77885321663733,45.93486905313227,202,132
616,192,79,4026.440879575176,152.32962988509973,306,345
1869,577,91,1063.2103400909969,852.1576343055259,93,38
2179,785,147,300.0,245.42623684673487,2,79
222,228,114,3163.5342029223225,109.41401199572104,138,169
1303,334,114,836.3793757488158,319.9981218023931,274,188
1664,468,78,288.1885182207061,29.37129258086704,46,73
437,258,112,3450.739075555447,41.19350329223062,340,269
893,433,63,192.00924296424762,10.358886861491365,248,376
1583,425,106,678.558197787082,253.08260639388374,98,130
1425,192,69,702.2644978384682,264.4478602313531,255,0
2392,535,156,967.4540259591065,796.7948897557787,210,260
1469,364,94,878.677518192554,311.13232275151546,142,296
397,284,68,3036.076694952745,41.51448013967362,176,107
1009,484,107,589.4569261785877,196.28667466692644,304,246
690,250,93,360.1110527498883,138.71131215107627,108,410
1750,450,121,1000.6759309003318,891.440291097078,361,98
81,185,37,4855.855798579822,106.318935309018,199,347
405,306,39,2974.092634038338,47.69456923207865,222,163
173,272,101,4852.320460603655,88.16761673523195,307,196
1952,667,162,1694.0427203840682,1316.7646392455283,101,0
1449,392,41,391.33549965243805,130.71074684684703,110,319
2165,709,146,967.0745386581727,866.3505522591051,352,257
2344,206,128,1047.1558034457746,798.0911795599383,112,141
376,338,57,800.0,5.578009448206408,243,240
1691,350,95,378.7698333048074,115.17718307211481,317,32
382,258,45,2086.511152787778,9.64484741838416,241,340
329,248,58,4236.523991984614,34.198849766443466,122,240
1568,568,112,410.2594751069595,87.56617646625403,130,72
1613,552,51,737.9983849239165,7.387393814676216,100,101
591,318,113,1777.2617255350938,53.11189694771339,146,43
1764,271,122,1490.6757905774582,1306.4878238917918,180,162
2007,557,85,1377.573509341235,980.413353419477,270,230
697,557,71,480.4691521953663,30.973672195258857,187,258
2193,330,113,2266.4783453763303,1765.591921014828,144,136
1218,526,60,892.912101893845,27.0176203211371,229,146
1211,262,142,846.2768637329128,111.31351984254066,234,229
725,320,94,613.3823173302868,75.87689187626202,459,313
475,195,95,1784.650927631228,81.65656528397675,321,148
90,333,36,3582.784595706811,56.52437095571281,0,120
732,211,46,714.2858507080239,192.0644311246656,109,260
543,368,113,2738.0785200567407,100.75039285819685,109,317
679,567,48,540.9028055357055,52.26047402202317,214,201
1548,289,68,646.6962591299196,49.85860203432774,356,280
2370,783,91,1201.9498589414331,904.0565350678551,199,340
625,191,79,4378.126897870232,10.727427713465696,130,3
378,199,67,3382.44413189217,146.79462975189492,132,203
1867,1037,147,1512.1247764875054,1103.807211200372,268,211
747,408,98,1157.3786280174747,431.0210397619043,208,166
1918,785,121,713.6158399374533,617.3565388863203,293,47
1317,665,50,845.1110058777573,13.561184731912437,136,138
672,265,116,1034.956055932005,270.2017895625335,227,169
1356,356,82,1152.0109869305024,22.932942903507694,155,76
1268,421,65,621.8229986091698,152.4839396118342,181,402
2111,383,148,1063.2718701726517,763.5397613569156,78,269
408,171,49,1992.1888929706333,97.10967320010812,193,128
1532,239,51,473.91951776674335,76.79886132421561,159,236
458,288,63,4931.023268147039,15.016332542591073,153,184
2309,660,147,784.9620587594561,632.468395211767,245,188
182,322,71,3805.904084937137,140.54177207688522,207,0
755,453,119,752.5456668442122,244.91685427417815,223,290
74,119,90,3403.258070706533,98.15131038781698,148,94
2240,716,154,2162.7597022822492,1730.6707311246428,201,242
2128,219,192,1738.8064072639952,1513.1453101025288,124,205
133,252,70,4032.1121865735977,181.29362610985095,209,153
2145,457,113,716.5059089296681,558.7057330231445,396,165
1876,430,169,1272.1269109380682,1136.5475982259663,186,193
830,572,53,176.62349844909016,42.367477916400105,137,214
1214,141,110,658.1293735934461,250.6310441833241,275,203
721,369,132,356.2914317137434,36.64310055853739,229,239
1354,296,111,515.1071169057751,154.2352243770935,250,379
998,463,69,991.6207278795499,202.81600646716998,96,329
172,289,89,2468.4948914706883,83.5113092252696,77,53
756,328,90,522.8420866180707,129.3714104507337,291,405
106,332,72,1581.0430102848409,25.141715253166282,166,366
2365,281,151,1318.804723151869,1120.1007934411743,30,381
2476,560,135,1215.6835451540455,893.3332631356338,224,292
188,243,79,3353.4929369953,107.7774758082523,361,245
839,474,41,199.2730012479955,30.216699614084973,148,272
1809,801,174,1280.0845023580096,1078.1487634535831,137,169
820,478,88,306.0714156768077,118.01543582204043,0,277
622,50,74,3872.493257040545,113.81227658453689,154,184
112,215,58,1451.7371358103967,39.661972045162976,88,375
2236,723,106,1573.3746769820618,1228.5868160437783,326,97
832,485,91,688.6681805360238,2.5358600850135655,136,24
409,318,114,2361.941434492953,48.55129069380561,249,247
2263,368,158,1231.2681151304937,962.0049237923593,349,83
2142,748,137,1540.2501165678293,1290.6604268981953,129,240
1021,349,42,610.3145466773806,212.48837468754442,42,140
578,204,63,2899.460486739974,9.576237748489952,205,93
626,260,131,3305.0943081611435,94.6529890680954,232,198
973,388,79,420.1009036923003,5.2990903102111515,26,390
260,247,47,800.0,18.865054607810468,273,171
1392,221,80,556.6233849041837,193.12696543314826,70,61
2054,481,174,1280.0478442054737,1145.478615928108,96,242
66,78,110,2874.0061702221205,10.762555601884117,40,140
2205,522,60,1911.5564725341517,1495.349760840936,75,204
2227,633,97,1248.5313707604505,952.5989032847197,272,0
1777,351,168,1404.6731679477145,1141.5394089078334,256,72
1455,223,78,430.9840648643092,43.71036523062761,230,141
1290,449,90,271.14014292974343,78.03431263513528,317,145
2248,455,92,1104.935904513275,895.4811029932628,331,98
1601,412,87,137.5565685256896,30.31439710154629,298,176
371,391,51,946.8060535033221,24.19533620391063,131,279
1796,289,120,1854.6900835082206,1607.1843091548574,74,218
588,66,38,4647.174851497589,29.10321856347052,189,76
1049,459,106,1274.831275258887,35.48714542554337,316,237
2167,738,52,1281.5485796356165,992.617481579411,171,145
1788,460,154,341.91780936702725,291.4252317751103,213,340
1363,461,79,667.0577173429166,168.26089905454432,183,267
429,512,36,4610.5949626276815,219.76566123460748,228,375
509,423,44,2388.898542564447,54.74919239831359,79,160
802,475,92,652.552484792701,138.96723450011766,192,313
383,315,24,4157.14237949521,95.17783612280563,161,225
